sim,method_2_lb,method_2_ub,method_3_lb,method_3_ub
388,-2.20129734266353,2.93686547460868,-2.60017933888004,2.57805000478038
389,-2.48825168459283,2.3333388606647,-2.58931151039075,2.55022620343207
390,-2.67787357845532,2.37428940034749,-2.53016059078569,2.49801319798867
391,-2.73062725191767,2.51295613416707,-2.57300702712827,2.5279738467201
392,-2.28733661704868,2.15350135057127,-2.59319518320833,2.56774967326936
393,-2.53018952234664,3.0194647337082,-2.62627296198045,2.53008825461131
394,-2.21597454296765,2.40965130203324,-2.57821868632455,2.58151908405016
395,-2.70660778813653,2.21275021153083,-2.58963254182101,2.57933317641954
396,-2.71540206647743,2.72409230509745,-2.5410515468818,2.50135280691539
397,-2.1210457235725,3.05625184506265,-2.65296169201404,2.56690010718219
398,-2.51640679962631,2.21859753499045,-2.60372001830448,2.50120316828549
399,-2.60193986366565,2.34847971577141,-2.54640752491026,2.55187302212493
400,-2.37537406463288,1.95683393831143,-2.58259619164656,2.51549334081181
401,-2.8681654895321,1.58896457034112,-2.66578741340171,2.56675843270779
402,-2.7571600232399,2.06614662442125,-2.63749393757617,2.52725279016756
403,-2.70996120362353,2.39655746130764,-2.58356557714969,2.57315316242976
404,-2.55241311177528,3.12006740009207,-2.58265658365979,2.55019066008959
405,-2.57766310473129,2.22996755913792,-2.58359865166538,2.53411108103756
406,-2.10879545091182,1.98751026388285,-2.62944212405922,2.53013301301065
407,-3.14964581230769,2.51770215585219,-2.65597889845306,2.54360937989381
408,-2.79503619157151,2.85550255087995,-2.59171927351832,2.56464028421055
409,-2.48825168459283,1.99154617876002,-2.62288145645843,2.56792878492595
410,-1.97406756848994,2.32002841345171,-2.59340796626985,2.53005346693334
411,-2.62534881960646,2.53004850007327,-2.60413223739778,2.56769074889483
412,-2.78708571938429,3.11199193520756,-2.5173204993606,2.52734775903163
413,-2.63680161256301,2.56683214577219,-2.5955492082219,2.55325778128224
414,-2.50690772676999,2.13490722528087,-2.55245911934354,2.5732239907786
415,-1.97406756848994,2.1403933856579,-2.62850750649591,2.50879070091168
416,-2.36717764527558,2.89015095967208,-2.58588621005121,2.56464028421055
417,-2.04139992505225,2.8452372905083,-2.58646758919247,2.60990124520316
418,-2.76099972784459,2.54229916938866,-2.60697716716696,2.59181853278791
419,-2.31018117565475,2.1576378577806,-2.62861593930247,2.49147646952104
420,-2.4311329798593,2.95218406994678,-2.57677821042334,2.53901132009349
421,-2.72054105814129,2.73970331117905,-2.59554555092319,2.5695453426622
422,-2.52946283212638,2.60994788266047,-2.58956528012888,2.57936612834186
423,-2.25767260241559,2.87622589860534,-2.59315925150509,2.56499876810004
424,-2.67787357845532,2.75552698050573,-2.61123121153588,2.55705633400261
425,-2.90177472329534,2.69485606158575,-2.58223852964127,2.59914258886161
426,-2.62857813539443,2.34711350916786,-2.58955414157095,2.57318054561859
427,-2.13282927701855,2.40629534991905,-2.60011315133397,2.5341002168216
428,-2.85971637378394,2.4674171768608,-2.58683799619246,2.55894465198953
429,-2.68318055875973,2.95218406994678,-2.60190228751465,2.50826221503275
430,-2.59729316718648,2.88585667032428,-2.57770795621594,2.56788273700526
431,-2.37977693889893,2.44234585699122,-2.58598569242323,2.55023654124357
432,-2.93264391596124,2.31662736841652,-2.5589612337813,2.57631334383829
433,-2.61802428112849,2.55890377448459,-2.59204282631489,2.56681983361717
434,-2.47245094444248,2.1922131351351,-2.58694669476961,2.53899457359577
435,-2.315700613561,2.46584412016052,-2.59314788883177,2.53732812450026
436,-3.20717591239491,2.36301174133394,-2.60701400451223,2.57166693443541
437,-2.24778296119025,2.46344987227959,-2.60362384265382,2.55189826656559
438,-1.91599736017475,2.15367872302602,-2.59730544262729,2.56505796542486
439,-3.02597552776703,2.9010145769469,-2.58965325994312,2.5088146747004
440,-2.41816952143442,2.65624045141428,-2.59729945003753,2.54234895560719
441,-2.65974480084119,2.6622708963751,-2.59738810691095,2.52729140663945
442,-2.7373432803929,2.70873875762164,-2.60196841635347,2.53002112338421
443,-2.54894158294511,2.30259174951217,-2.59732369485153,2.55196550326254
444,-3.042654983357,2.11961111290599,-2.5955493972948,2.58291755476486
445,-2.30955762684147,2.29496860315783,-2.59447326370541,2.57635220873354
446,-2.46513523650036,2.07705159939088,-2.59549669200831,2.56502552055973
447,-2.48398203041971,2.27540884177795,-2.55896397262686,2.59191889045185
448,-2.07982956246005,2.47179807002231,-2.62538944589592,2.56620080056879
449,-2.07982956246005,2.83933247736464,-2.57323568747754,2.53909002691434
450,-2.94273043058066,2.14815127092285,-2.59735602009752,2.56543731414978
451,-2.29965488923174,2.9651622478864,-2.58936468282437,2.56788856246961
452,-2.77958607481838,2.50354862556588,-2.6284590198549,2.56417583381807
453,-2.22376018293579,2.60689619888857,-2.55380228934833,2.57942321304657
454,-2.48709056372507,2.40297241294023,-2.54642812091725,2.61833604496326
455,-2.58590562876092,2.4212653844048,-2.58959197920323,2.49563930470302
456,-2.25767260241559,2.24320566308749,-2.6291156388933,2.59201251456211
457,-2.68318055875973,2.87622589860534,-2.59740378755608,2.5732354195999
458,-2.58361295811389,2.69558721399795,-2.56815300910589,2.56464028421055
459,-2.53018952234664,2.77373826870021,-2.54896532816895,2.55788906462984
460,-2.20129734266353,2.87201891103522,-2.57000333063857,2.59093581328019
461,-2.53713361006543,2.24488847614277,-2.5302359873159,2.55321003038296
462,-2.17371877279554,2.83933247736464,-2.58698963371495,2.58157287378605
463,-2.68401343582625,2.38733186202171,-2.57684608531271,2.50533617351407
464,-3.54262300654984,2.41537708165635,-2.62482977356707,2.5177589482179
465,-2.04130407901299,2.83103154197686,-2.60359934177692,2.49814371606098
466,-2.27577529772596,2.15367872302602,-2.58701918904897,2.52668235911631
467,-2.36757787373768,2.50133007844897,-2.58965044918089,2.56383807352551
468,-2.39153281628391,2.57158581993196,-2.65299622377718,2.47812525378395
469,-2.78775848353966,2.30726559175801,-2.59345670011417,2.53739877807942
470,-2.42836841463196,2.77373826870021,-2.63469752251982,2.54489781846348
471,-2.61127551428406,2.56548353865103,-2.59432764983798,2.60063287314271
472,-2.70667519464813,2.42615089127798,-2.5518807369154,2.55885920138629
473,-2.43076682806326,2.28814179928433,-2.63565088135097,2.57619302109074
474,-2.32184110497635,2.84440136449915,-2.60707698807365,2.53403153829298
475,-3.14341069206625,2.81401341712897,-2.58144697407036,2.56780468798372
476,-2.44045076232296,2.56951403693168,-2.54959679343637,2.54492811255983
477,-2.59186371899027,2.55890377448459,-2.59182900140503,2.57814244934127
478,-1.77579889339532,1.75809136522761,-2.61673091596692,2.53739974806048
479,-2.3802187119209,2.48599967378098,-2.60368692715998,2.54378286622931
480,-2.23479161599096,2.37264900215237,-2.573271606831,2.55710191595176
481,-2.09072913202051,2.16344969981217,-2.58698510300778,2.59263154919041
482,-2.48847356637709,2.17426029500367,-2.49370504674874,2.55323349793404
483,-2.2968147043716,2.21859753499045,-2.5730903236779,2.57819087604421
484,-2.34739542725889,2.14596005416284,-2.57000041432445,2.56556807008056
485,-2.58146147092549,1.99166790225741,-2.61684920687363,2.56410385047209
486,-2.53873113834656,2.48754734604013,-2.59731652733263,2.56692048661696
487,-2.84089660315904,2.12361158536471,-2.59733977870533,2.52733435087613
488,-2.53707655054107,1.95137499512799,-2.5814714228397,2.55892191816136
489,-2.39136268549397,2.56548353865103,-2.5955312706279,2.57807251744113
490,-2.20645090416197,2.02875535536166,-2.58641266565869,2.52509133269693
491,-2.53018952234664,2.99968747079515,-2.57768244864708,2.55710066481043
492,-2.99130791039101,1.91298868442686,-2.5836393596788,2.4875210630428
493,-2.46138684414848,2.60534417397237,-2.59433147026872,2.58161291301734
494,-2.29966916994495,2.46934800193381,-2.59188438899119,2.56509979352113
495,-2.30061853008341,2.18013875177406,-2.53703680014992,2.55325877942071
496,-2.58693987429508,2.44342980603035,-2.58594253412646,2.5502166036264
497,-2.50690772676999,2.49806216440743,-2.62284191067833,2.55897457352492
498,-2.45296518330731,2.45412773326505,-2.56628128098974,2.55320609525641
499,-2.73778188587312,2.90784192275133,-2.54827229392231,2.56783716831393
500,-2.81465321393784,2.43659864464641,-2.58141404167558,2.53737107299161
501,-2.33433986017984,2.78677228888119,-2.63475292187808,2.52939023283537
502,-2.90621438072713,2.41505619025235,-2.58698955195685,2.55466412783373
503,-2.31669100401009,2.63432985027773,-2.5589912652453,2.54496640218266
504,-2.27975627192948,2.219864507551,-2.57306695505261,2.53001471480781
505,-2.27558446065332,2.73479737762766,-2.54959347255453,2.53399127142303
506,-2.44452767587276,2.9531000023681,-2.57680588032691,2.58169652353266
507,-2.12930003024329,2.84187668087406,-2.58951793961482,2.54372546143534
508,-2.69896757148528,2.75716760555978,-2.57771247130566,2.57821796539913
509,-2.29098531601399,2.82471320193147,-2.57821662419235,2.56384137914215
510,-2.2479188006515,1.94876217505266,-2.59722826156782,2.58171089068921
511,-2.59316214071115,2.07907454261288,-2.55242765878388,2.56494083053128
512,-2.38025637837936,2.40629534991905,-2.59442164544481,2.58161978409716
513,-2.37879610452906,2.97646669851492,-2.58700664788576,2.55317589352195
514,-2.53608590260049,2.37684875656732,-2.56820599384311,2.52732203573477
515,-2.65458937113237,2.13381759131374,-2.62624095453555,2.52939564676532
516,-2.58134815205566,2.40665772887979,-2.63740737594218,2.62021936867531
517,-2.23903043976711,2.56623091667305,-2.61133107569804,2.50887309524609
518,-2.60364290227346,2.56785744801754,-2.61124572747377,2.56775153216888
519,-2.43750759068143,2.73479737762766,-2.54794680111323,2.51539325087408
520,-2.55241311177528,2.37264900215237,-2.59195996799858,2.56452658149654
521,-3.0716729933526,2.38271110110948,-2.57772660187699,2.52938841939069
522,-2.6284546600038,2.15390285264635,-2.54640565847907,2.56487954520073
523,-2.69876717593127,2.53407197998275,-2.55369843461735,2.51764531135678
524,-2.10879545091182,2.03116611902035,-2.60197232354221,2.56506539396477
525,-2.59186371899027,2.97820342334284,-2.58593370028735,2.46928572346482
526,-2.83603225450789,2.26110440082175,-2.68336308308178,2.55711854260339
527,-2.77054744829301,2.85347270381891,-2.5894157409832,2.54221929235409
528,-2.31803174840631,2.44069289534316,-2.59171927351832,2.52335531468973
529,-2.55377988381098,2.53407197998275,-2.54799782395932,2.55800910708372
530,-2.69922740548435,2.08076751045915,-2.54635884267642,2.5545909380703
531,-2.32791714514221,2.33800768427537,-2.58368584047004,2.50124807036441
532,-2.46781702212308,2.56415221294245,-2.53712450345773,2.56512381570701
533,-2.31803174840631,2.35083953325087,-2.57760161546345,2.5641706903537
534,-2.91499246374537,2.56462574907947,-2.54818099759575,2.55022588730427
535,-2.48398203041971,2.54488393901412,-2.57772181976896,2.56953020847093
536,-2.21441218977848,3.09063719065002,-2.59326499869348,2.57634547906733
537,-2.41816952143442,2.17990951267266,-2.60361848883974,2.54373783346524
538,-2.07982956246005,2.86128431536876,-2.5814071698273,2.52515715087849
539,-2.47554871515838,2.43713061060783,-2.54831142662539,2.56409436776908
540,-2.41457040629436,2.2969436340239,-2.5724531931671,2.57322267099147
541,-2.20645090416197,2.69809358619518,-2.58369310276466,2.59261998068909
542,-2.12297654948182,2.53731319848189,-2.55099846982504,2.55192583009199
543,-2.56621073906078,2.25984825942026,-2.58153076774618,2.55459115517651
544,-2.40960017855751,2.49153803571217,-2.60708696153209,2.56464028421055
545,-2.50690772676999,2.29311417264861,-2.57685062444118,2.55802671101458
546,-2.77910978011683,2.26417247493219,-2.63675603269358,2.54492102114795
547,-3.25400757918936,2.19708766696185,-2.61132927304648,2.50884545594472
548,-2.54829348630779,2.4447459945233,-2.56813426005398,2.5279299608288
549,-2.73778188587312,2.18898242020249,-2.59207414045931,2.5437445631177
550,-2.28790342485677,2.32002841345171,-2.5821923514462,2.55461967172596
551,-2.52220475237794,2.90004876718092,-2.63483656341534,2.52944192888856
552,-2.66372858105507,2.77176149834541,-2.55640456917442,2.57636358623742
553,-2.48825168459283,2.52935087955328,-2.61685451466119,2.55197632831809
554,-2.30630953827843,2.61828243456474,-2.60202008162887,2.52568404898863
555,-2.20644315225797,2.46934800193381,-2.61793747120737,2.57940545452689
556,-2.43442890357767,3.17973866552783,-2.58364487188506,2.57821015733183
557,-2.78708571938429,2.39720318769864,-2.53108323159943,2.54491782493006
558,-2.92358238531374,2.21646532266586,-2.58142303074632,2.53734314054184
559,-2.42836841463196,2.32244510052147,-2.65296527052073,2.55804998720391
560,-2.3802187119209,2.51539974790006,-2.59734487468779,2.57938760045272
561,-2.30066412666116,2.36803476492739,-2.58688012217335,2.50359283317848
562,-2.68644338606944,2.38542210930807,-2.59725053469361,2.56500115248683
563,-2.53873113834656,2.80314616764078,-2.55636809060364,2.56762948591361
564,-2.74217365854275,2.62020087574701,-2.59733065483416,2.52329838436226
565,-2.55377988381098,2.87622589860534,-2.55649308108526,2.56412611204729
566,-2.37537406463288,2.43910736444008,-2.52948944661262,2.58172529778269
567,-2.46968889101472,2.39397739540291,-2.60015888734284,2.5571326229376
568,-2.59203533887579,2.56785744801754,-2.538689267271,2.52944678021936
569,-2.74280682164088,2.30330713856557,-2.58252808941279,2.56424072168177
570,-2.53873113834656,2.7801479281225,-2.58366801164419,2.56557005041427
571,-2.12210351367915,2.70873875762164,-2.62013365303877,2.52512349002434
572,-2.37997022854036,2.74417729971373,-2.61797298600836,2.52789765808789
573,-2.47365887461063,2.37788905435373,-2.57769069385556,2.59199809750054
574,-2.14194571161188,3.21150358286602,-2.59332021446956,2.56788536770974
575,-2.71279805639213,2.77373826870021,-2.54829983807243,2.56795035222279
576,-2.64165775138049,2.1358545459066,-2.58227677669422,2.51300269775878
577,-2.99037096292567,2.22222846947858,-2.57683319369023,2.56785759992471
578,-2.46781702212308,2.1403933856579,-2.61672397599116,2.55802638294097
579,-2.3802187119209,2.39348968471209,-2.58955414157095,2.56775628688502
580,-2.52420606129538,2.46344987227959,-2.58647533122011,2.53186285333561
581,-2.68401343582625,3.32344304050636,-2.59338033408609,2.57612666640616
582,-2.10132006801971,2.50354862556588,-2.50500830334978,2.5340642809016
583,-2.79390712417346,2.7613977385833,-2.52320009764667,2.57817370690516
584,-2.78239834700913,2.87571099699068,-2.59191259369653,2.57929914517574
585,-2.18393352890437,2.36301174133394,-2.58965102305139,2.54230452749678
586,-2.85310596112163,2.47265033065837,-2.5864905438236,2.5340258579287
587,-2.22841884018782,2.55890377448459,-2.60692255704287,2.5423561291694
588,-2.37997022854036,2.1756322661371,-2.57307903240437,2.56376830777422
589,-2.07982956246005,2.72558874730197,-2.61801773195027,2.54102898022645
590,-2.73342261655335,2.86163231663962,-2.6001604648681,2.56388167697001
591,-2.18393352890437,2.1503642616577,-2.60409314054828,2.58273865918284
592,-2.73918252291332,2.76218858077165,-2.53718408533585,2.5732368755769
593,-2.28776955011825,2.07516242419353,-2.62626904448569,2.59184990919948
594,-2.54102517048897,2.83103154197686,-2.6070428568789,2.58301991015621
595,-2.27304817606056,2.35792342402693,-2.55235679845177,2.55897152231807
596,-2.48825168459283,2.6622708963751,-2.55189790397879,2.52514558213565
597,-2.59186371899027,2.30252779879876,-2.54265557560325,2.5423152075097
598,-2.47245094444248,1.92223779691463,-2.60708796603238,2.55800995436688
599,-2.48825168459283,2.89015095967208,-2.57674476744343,2.49146421701271
600,-2.5955239402545,2.21768115126566,-2.54667855799668,2.5340819852403
601,-2.69682890646811,2.45412773326505,-2.64786654126745,2.58170115975241
602,-2.35192103927757,2.86128431536876,-2.56620524738915,2.56627486033569
603,-2.53115992057622,2.57619689950856,-2.54899941466519,2.56623957049883
604,-2.33525148261522,2.62220958486542,-2.59317894135605,2.55308921394893
605,-2.29135806239036,2.23843251953249,-2.56997853449667,2.55900146697454
606,-2.19654730268281,2.27540884177795,-2.61678133958031,2.58298149404969
607,-2.60193986366565,2.16869523509049,-2.52949500327739,2.56687416483037
608,-2.0619097500911,2.82656080822997,-2.57249951333004,2.57314543629814
609,-2.14258756100002,2.24488847614277,-2.55107246375038,2.52939751773446
610,-2.4694341249635,2.90130302498068,-2.59546954735636,2.56682984810251
611,-2.91499246374537,2.68331227968302,-2.59736413991766,2.56454133110969
612,-2.44503821641027,2.2583598705224,-2.58597995217989,2.57934270633424
613,-2.55890226590879,2.26417247493219,-2.58215187237492,2.52321651238723
614,-2.52420606129538,2.51006153388116,-2.59185546873164,2.58267926971545
615,-2.10618914979866,2.45596308659495,-2.62614575857268,2.55805489831277
616,-2.20934081224748,2.93849749639785,-2.58937521377836,2.5423785122085
617,-2.25661763221069,2.81401341712897,-2.62539662019941,2.56630528041521
618,-2.57323041165927,2.39348968471209,-2.57683360618706,2.56515858774017
619,-1.9900564658708,2.58169500699232,-2.58599202368786,2.52731435085343
620,-2.78775848353966,2.47265033065837,-2.58941133399912,2.5793871632908
621,-2.53015374168586,2.3690429548002,-2.59734860371942,2.53177930697191
622,-2.98476677569196,2.38869112357259,-2.56615603135013,2.59180846003666
623,-2.77279458998433,3.41177522405691,-2.58643160320078,2.54094426423675
624,-2.29797356215546,2.65445344382816,-2.59347783299694,2.56453385227068
625,-2.57680135021746,2.41026799448029,-2.59210975793314,2.56779348554952
626,-2.32500762914181,3.09229123354415,-2.59556440147617,2.5519701269453
627,-2.33660118196833,2.35826708465868,-2.58965555917606,2.52507986804383
628,-2.68644338606944,2.35083953325087,-2.55251465933276,2.57315307082494
629,-2.29135806239036,2.64131067217788,-2.56999956473341,2.56464028421055
630,-2.29603124109377,2.27509150999582,-2.53711423957392,2.56464028421055
631,-2.25393429266339,2.2061936479093,-2.58584280930218,2.53390663285618
632,-2.37997022854036,2.34069186536757,-2.62534443843879,2.5650749166875
633,-1.99679565873334,2.65633809288737,-2.58261951647753,2.55887093240435
634,-2.71822762950607,2.45257945732295,-2.58151016512719,2.52505322090094
635,-2.76099972784459,2.57814423016221,-2.62000735611529,2.56777432660795
636,-2.73740620312031,2.34425843457038,-2.60707311583229,2.5279356792841
637,-2.59203533887579,2.6295827535023,-2.55642242769335,2.54104675692338
638,-2.78708571938429,2.29866803839365,-2.57320970353476,2.58301006606201
639,-2.17553324286779,3.0211873211695,-2.58249825852083,2.52336907216404
640,-2.07547181381173,2.28770226764582,-2.59340819657073,2.5780705388757
641,-2.37665311926471,2.67980254814566,-2.53709492213908,2.55894873621685
642,-2.48049723835445,2.10111455033265,-2.5931753129675,2.60699072099123
643,-2.19167839839836,2.5317993682936,-2.62640148000506,2.51771098782589
644,-2.19635390033827,2.59706826960103,-2.54667547561561,2.55009202404697
645,-2.32791714514221,2.00706318067883,-2.62537114184117,2.54233811606708
646,-2.48939387887229,2.12962351318541,-2.58231889219766,2.56554347445705
647,-2.42036931895873,2.45785617127111,-2.53263182407158,2.53185748475364
648,-2.73740620312031,2.28499138998886,-2.62626704115908,2.55319132594829
649,-2.66577344843531,2.62020087574701,-2.55640919136663,2.59193420334073
650,-2.81465321393784,2.28479941610311,-2.57318795921771,2.58156014411075
651,-2.58961006329151,2.85550255087995,-2.59733453447087,2.54235694544215
652,-2.17993782679186,2.4591193109399,-2.57818838221614,2.54376938550336
653,-2.50716521906871,2.63742934490139,-2.62621306797179,2.55315782222477
654,-2.29627170984506,2.1997066754321,-2.62481938358696,2.51286828242974
655,-2.30986895620902,2.46584412016052,-2.59733570846504,2.53186258967944
656,-2.04048643208836,1.81107636764653,-2.58648274091672,2.57166158758803
657,-2.37631240376619,2.37264900215237,-2.54897858225809,2.55890701664486
658,-2.81465321393784,2.22996755913792,-2.58157508577686,2.59184639502295
659,-2.7727414719048,2.34069186536757,-2.53875858927546,2.52505962169564
660,-2.85918540397254,2.17477786858462,-2.58371596610242,2.55183751844843
661,-2.77681707962598,2.4726080969636,-2.58227882701214,2.56408915247823
662,-2.53115992057622,2.39655746130764,-2.53875817316796,2.5339980632118
663,-2.59735198455351,2.28479941610311,-2.57252825639095,2.55025343732632
664,-2.17553324286779,2.72409230509745,-2.58256529798899,2.56420244818024
665,-2.7727414719048,2.41026799448029,-2.54965214209566,2.56464028421055
666,-2.64783371604626,2.05717597804826,-2.58154791298045,2.55456857019115
667,-2.36757787373768,2.15367872302602,-2.58692209334458,2.56555100097258
668,-2.33525148261522,2.84440136449915,-2.59344072973921,2.55450223778004
669,-2.62006568551999,3.00722714857193,-2.59162514572253,2.5409820263151
670,-2.69922740548435,2.38455952279756,-2.62148687276529,2.5423133976154
671,-2.47245094444248,2.59102505519195,-2.58642176430222,2.56464028421055
672,-2.71988339425014,2.99551026724978,-2.62908327015558,2.55019290163211
673,-2.10253990680304,2.28684160884444,-2.58141847121615,2.49566173587553
674,-2.60193986366565,2.49048314316788,-2.57772972467282,2.59179829660029
675,-2.27877388035893,2.70873875762164,-2.53252932783331,2.57940988768134
676,-2.49709931772226,3.01447317065232,-2.57326247973768,2.52336435349256
677,-3.10309217944449,2.06772111823864,-2.60421514955536,2.5011220336203
678,-2.72054105814129,2.21121137303992,-2.62008090081697,2.5641158414205
679,-2.72895889467284,2.59181198396546,-2.58366339608788,2.55463293000224
680,-2.11648397356882,2.26385672142676,-2.59439064488902,2.56773280908684
681,-2.47519542040137,2.67980254814566,-2.57823380543681,2.56776632743376
682,-2.12658629203277,2.82656080822997,-2.5699457025626,2.56687833238063
683,-2.11543826393235,2.49806216440743,-2.58683197043696,2.55459026652797
684,-2.30630953827843,2.59198854034799,-2.58249511554976,2.5641958054647
685,-3.10972833846823,2.28479941610311,-2.55381530249781,2.56415049635783
686,-2.62620361587509,2.45162175195833,-2.58367151017622,2.53009203838144
687,-2.28279111965647,2.73970331117905,-2.57685800663376,2.56388553972382
688,-2.81439174678402,2.73877824317279,-2.5427293478265,2.54483466643394
689,-2.62139629647039,2.90004876718092,-2.54834336769992,2.5250540195532
690,-2.43892358856841,2.30252779879876,-2.59188108240428,2.49159316413216
691,-2.12297654948182,2.56785744801754,-2.59555405641178,2.57621270236515
692,-2.01740912970144,2.57619689950856,-2.58151606466485,2.56680028110655
693,-2.25661763221069,2.57619689950856,-2.592019585713,2.59655061270099
694,-2.65294744076283,2.3690429548002,-2.59187170099366,2.55451147588048
695,-2.71822762950607,2.44978320690152,-2.60367469546753,2.57933948878929
696,-2.46138684414848,2.13767893571933,-2.58260476946522,2.5373508684464
697,-2.00098680565229,2.52935087955328,-2.60426117206157,2.46086361166031
698,-2.33433986017984,2.22996755913792,-2.58970548753824,2.56796515335888
699,-2.64130263080639,2.74417729971373,-2.57321073667878,2.52571803927413
700,-2.30986895620902,2.93969884365349,-2.59321589638427,2.53409264335073
701,-2.21881393363229,1.95683393831143,-2.57770981007399,2.63933394678526
702,-2.62857813539443,2.06614662442125,-2.62643299299263,2.53013379504476
703,-2.34739542725889,2.49048314316788,-2.61999968472437,2.55322872691539
704,-2.56621073906078,2.21351034942939,-2.62635295394339,2.56504388411293
705,-2.43248385835084,1.87440914996633,-2.57772491558254,2.57163241150957
706,-2.48049723835445,2.60036630509673,-2.57772798252277,2.55807089389478
707,-2.28426003868087,2.58266314837631,-2.59186417436896,2.55457646992552
708,-2.86272870491422,2.21769703195115,-2.61126735591823,2.52724967748039
709,-2.21225738781211,2.47265033065837,-2.57328549369156,2.56620610667089
710,-2.31803174840631,2.25996412897416,-2.5930959915966,2.52330035342805
711,-2.06560907018629,2.66116203155572,-2.5782510750236,2.56507179499444
712,-2.4694341249635,2.18898242020249,-2.62144322418308,2.56623774527671
713,-1.98215924870804,2.37684875656732,-2.62143310071075,2.56422919286368
714,-2.56994098553569,2.76218858077165,-2.58631421003655,2.53405242300178
715,-2.31669100401009,3.05625184506265,-2.5427571518143,2.49564663686045
716,-2.54829348630779,2.55190110194778,-2.61801519033587,2.56688164914168
717,-2.52037156156887,2.72558874730197,-2.61685477214599,2.52796093420978
718,-2.21818931905747,2.95218406994678,-2.56825610316653,2.53396401192342
719,-2.96298926479348,2.26476063676213,-2.55115346007394,2.55700998008548
720,-2.43076682806326,2.9203415449433,-2.63069375292773,2.56499651819001
721,-2.6167873897649,2.52935087955328,-2.59558966516947,2.56624427428203
722,-2.46968889101472,2.69558721399795,-2.59338538657745,2.57622757966084
723,-2.68881747349651,3.41724787561427,-2.58600769760987,2.56631185429525
724,-2.77875551118709,2.72409230509745,-2.59171927351832,2.55899637464759
725,-2.46968889101472,2.59198854034799,-2.59318742007074,2.56501288424578
726,-2.41282853320273,2.56951403693168,-2.58362158166305,2.57152954156405
727,-1.973327981815,2.22996755913792,-2.56999960225929,2.52577150182722
728,-2.10480250661268,2.95424607098975,-2.57331295918288,2.59653028192653
729,-2.71988339425014,2.41412156032751,-2.594408587433,2.59187307440621
730,-2.60416988665438,2.16869523509049,-2.6263830686018,2.5816502146127
731,-3.21190940850428,2.55457289486125,-2.58147756658287,2.58172497832136
732,-2.60193986366565,2.38733186202171,-2.59442724760907,2.59249701594602
733,-2.48929954725971,2.26385672142676,-2.5944427475582,2.55461193361239
734,-2.85478336692917,2.21646532266586,-2.54822177539899,2.56464028421055
735,-2.68401343582625,2.84324072691244,-2.61682466401885,2.52669708132705
736,-2.74721312537869,2.23843251953249,-2.62618773241659,2.53418084761732
737,-2.48637628462735,2.137743060754,-2.5564192225844,2.56691314759935
738,-2.88682462567474,2.33193767088153,-2.63074099483138,2.56386380922028
739,-2.37509836748523,2.17744862987185,-2.53348806414895,2.57317541090096
740,-2.53115992057622,2.41026799448029,-2.55647846091706,2.55897938462973
741,-2.2479188006515,2.45420587672868,-2.55641301142004,2.53730626513688
742,-3.042654983357,2.53903752939275,-2.54960264743891,2.55022701850041
743,-3.40570439496429,2.72558874730197,-2.59343339172335,2.56453328913872
744,-2.70440785199402,2.54366452667243,-2.60417566378236,2.51540764630787
745,-2.78532324802153,2.45420587672868,-2.62008518933246,2.55194285463941
746,-2.10407688642427,2.11588371646994,-2.55899850343745,2.61799406325908
747,-2.79333724727781,2.27171425644066,-2.61129946528293,2.50139087964968
748,-2.72054105814129,2.51539974790006,-2.56814571585629,2.52508792949714
749,-2.47519542040137,2.97820342334284,-2.62636980704007,2.52792682025835
750,-3.49884774350752,2.33800768427537,-2.57299346780068,2.55796624981909
751,-2.45834535534669,2.41505619025235,-2.58594819645112,2.54100252425334
752,-2.43612805561387,2.51539974790006,-2.58641351871948,2.52930034500264
753,-2.21881393363229,2.56623091667305,-2.55641272169452,2.59259826162559
754,-2.47845504238817,2.77176149834541,-2.58142280127575,2.56623387235704
755,-2.12203627016522,2.70132559650686,-2.54959996964624,2.59172810452292
756,-2.71279805639213,2.20432699500213,-2.57326088452929,2.53400829162049
757,-2.28279111965647,2.78270634891593,-2.59183152316965,2.58178571115545
758,-2.79474552016359,2.77538195644513,-2.57768044548761,2.55703375022061
759,-2.68881747349651,2.46934800193381,-2.58356774363888,2.56501750192359
760,-2.55106645243453,2.11864921137565,-2.5524802278517,2.57312315251654
761,-2.53501404085882,2.56509693784604,-2.54637465259729,2.56948024387212
762,-2.72306802954912,2.57619689950856,-2.58941910432498,2.50125243730578
763,-2.4263383110354,2.37428940034749,-2.53709549613456,2.55193841987962
764,-2.32346372499524,2.65633809288737,-2.56997880892476,2.55890591877514
765,-2.43442890357767,2.37264900215237,-2.58222584028405,2.53908549162816
766,-2.63680161256301,2.44234585699122,-2.53504713820888,2.57621073767146
767,-2.13207706708059,2.60994788266047,-2.62633045071139,2.50882021197481
768,-2.13282927701855,2.86163231663962,-2.59736720940738,2.51772289350722
769,-2.58935424649828,2.38542210930807,-2.57822999319486,2.59715916538216
770,-2.63478049042287,2.44342980603035,-2.60420619035466,2.56541664343256
771,-2.81525960462241,2.38024018787997,-2.58966633198068,2.53904902306806
772,-2.48459208610604,2.37428940034749,-2.5371788729689,2.55020498040438
773,-2.62633658687839,2.14287526578653,-2.57326287970844,2.61790008403985
774,-2.27877388035893,2.72409230509745,-2.58149189836893,2.4981248870447
775,-2.74724317403326,2.29866803839365,-2.59443352095376,2.56496603629039
