sim,method_2_lb,method_2_ub,method_3_lb,method_3_ub
774,-2.15448624137131,2.2825498623568,-2.56745434130323,2.54863384105872
775,-2.66752673171534,2.24688680309542,-2.55337249857384,2.57453304272267
776,-2.18811667374876,2.80687914107081,-2.60699172845034,2.58632222338426
777,-2.56575927448798,2.44033831827983,-2.58175722349016,2.57125199229108
778,-2.65385685021858,2.5586128996564,-2.54961397612256,2.56614606711404
779,-2.42479120988589,2.65835498123804,-2.62667576954851,2.55292721290752
780,-2.58268527701788,2.35318177510981,-2.55211481920389,2.59127448079559
781,-2.32071472649487,2.3861195966257,-2.55512866495318,2.53660033252908
782,-2.39936975218217,2.52772525085415,-2.52147505183571,2.55897603225013
783,-2.85494995689519,2.81032068206274,-2.6041719903676,2.54499677597083
784,-2.57900483010785,2.78467462048452,-2.59740559901789,2.52932722943976
785,-2.17465967663903,2.28060827009155,-2.60357330441482,2.50727147382013
786,-1.80142442423441,2.4617944114627,-2.58101241216506,2.52697196745025
787,-2.53239793552731,2.77699083901978,-2.55814693387751,2.53510929462178
788,-2.57420891592968,1.77197409645871,-2.53431195831605,2.55366938530745
789,-2.84141344635039,2.98118069565438,-2.5910892232664,2.58284756940978
790,-2.06189870389545,2.43958926535642,-2.5295066334032,2.52719663755162
791,-2.31399999390976,2.42335451362323,-2.56537528354106,2.53506948839219
792,-2.20258077338018,2.70762334401208,-2.53898412862629,2.48138706963756
793,-2.70066005161485,2.42748329431679,-2.53729226878345,2.54507227604538
794,-2.43432957576727,1.97316047768169,-2.60569821424892,2.53803877889725
795,-2.53586587158559,2.13122052653928,-2.57037363513204,2.53153420518436
796,-2.53732482629819,2.64586026752779,-2.56963008492267,2.59963112158429
797,-2.89336042815186,2.36747952223905,-2.5954846506955,2.62264792186047
798,-2.27810589249119,2.56682482737837,-2.5847240163503,2.59025259785123
799,-2.93843074569784,3.06075701131389,-2.56973870600746,2.62725753239914
800,-1.86453396318577,2.218639671818,-2.58696530019439,2.52253538552522
801,-2.48751091313907,2.70783045468538,-2.55235455166609,2.57250055733049
802,-2.65762569051708,2.53145130774726,-2.52534453023318,2.53655187865066
803,-2.4227908052111,2.64438140118804,-2.56892821605417,2.57889139469397
804,-2.38505998977592,2.41612899914722,-2.60492056385078,2.57306359180201
805,-2.97835110350753,2.83955090449695,-2.58198212932743,2.6197610927718
806,-2.69411216592325,2.55619126486203,-2.62342865619532,2.56484181989164
807,-2.2849564365359,2.22856503659603,-2.57216866963304,2.55621297521387
808,-2.73204393311449,2.23769279111193,-2.62955777275864,2.6071015579442
809,-2.08873466320171,2.17180104645855,-2.61274358369565,2.59895149121541
810,-2.51068996260268,2.49756107751011,-2.64614194704008,2.56239783029989
811,-2.46835828249965,2.77919500147331,-2.54565976127623,2.5976758616878
812,-2.99551270088542,2.40271138948326,-2.60463613662644,2.54455643971207
813,-2.30153703248701,2.53324630618802,-2.58290065974197,2.541769734473
814,-2.66614171496428,2.67168224042902,-2.63227392344511,2.54564654915615
815,-2.65141752432634,2.29216696517105,-2.5418001299294,2.52502530174151
816,-2.28788714226928,1.99284305475383,-2.6035674135376,2.53777592321844
817,-2.74448866111981,2.35208278687523,-2.57258803983932,2.57881173012643
818,-1.97389298187719,1.90914489656215,-2.57021740972229,2.56560529510524
819,-2.6192916061263,2.23420173575213,-2.61442836752956,2.58734861964947
820,-3.11992455605498,3.03491566957581,-2.54802054413585,2.52930085206411
821,-2.87354682458246,2.52026758466129,-2.59707171848825,2.49990143820474
822,-2.50950377747412,2.55487188512699,-2.52529150781181,2.57048533711742
823,-2.27585198110863,2.08325184207669,-2.55572182792425,2.54547993636285
824,-3.39355218959877,3.28305639094165,-2.53520007194602,2.52694737768952
825,-2.87025388016104,2.86318950844674,-2.5613972705313,2.5246298278232
826,-2.13059329872594,2.50645118378726,-2.51269704289173,2.58420277391911
827,-2.39747868851188,2.68149835770181,-2.59017781672342,2.58957301118751
828,-2.38369213767949,2.15571118976951,-2.61015127829652,2.54715887124163
829,-2.70713521189319,2.39045615273938,-2.56572170497815,2.51535351068062
830,-2.12705963900171,2.36549491792719,-2.6015936375172,2.54314721408579
831,-2.61314554760381,2.60519024942043,-2.58909285371839,2.57830315291109
832,-2.62695975068191,2.47735871906851,-2.55037910629383,2.54843786634176
833,-2.58891789754865,3.03007140449719,-2.57694974826036,2.54518540841381
834,-2.81924269040157,2.50270252275187,-2.57739388313084,2.59288006313963
835,-2.23877905979707,2.75356071287654,-2.61385707664101,2.54375573223126
836,-1.98481195892738,1.96497698860236,-2.58562670769749,2.60765865955998
837,-2.23151622718366,2.34200578544691,-2.58635145098666,2.50497840654402
838,-3.06479130275468,2.48481696518836,-2.59519375894418,2.55958761028531
839,-2.62923597541572,2.41803991431058,-2.57840432065341,2.57075056504847
840,-1.86740560585693,2.65906763868119,-2.58246973274145,2.55000389888516
841,-2.78385477202112,2.60796591461386,-2.59549347700427,2.57364902330111
842,-2.24601102314434,2.69379608754216,-2.5858496247671,2.53594493388364
843,-2.67188705379699,2.5700796886627,-2.62758336310776,2.6112455566282
844,-2.75191595630866,2.69549809574873,-2.65764457474836,2.57182597867892
845,-2.00876546274874,2.33750736289795,-2.5976133556933,2.50705677629324
846,-3.19073393548594,2.64247708531914,-2.55040339594851,2.57229505661631
847,-2.99540431049175,2.74973021354077,-2.58585931109074,2.5024145197803
848,-2.45674841340862,2.19056168721415,-2.57181615101566,2.5188588927802
849,-2.21030145119129,2.42392137072811,-2.53718231379145,2.54069314491022
850,-2.38236441875646,2.38890948916491,-2.65324848440553,2.58445434076745
851,-2.90039849598917,2.57355715842998,-2.55300376962736,2.56007895253153
852,-2.83649462950572,2.14979228744291,-2.59450842111297,2.60042355122151
853,-3.06768425087565,2.69758195134071,-2.68729520422133,2.64698962767064
854,-2.5583441280797,2.72530727391163,-2.52316631261658,2.5338024500169
855,-2.2086946063644,3.2967926256501,-2.58177187526113,2.58400207857392
856,-2.36742123230244,2.45954706223879,-2.52546225516548,2.53952547571272
857,-2.44110381496825,2.40872145485498,-2.60550217074767,2.52261021287833
858,-2.67892446790031,2.60795356874385,-2.5670342761688,2.4933356516453
859,-2.43456671125236,2.55619532836401,-2.61572265027586,2.54768128675124
860,-1.94885269094153,2.52308901993894,-2.57699655613487,2.55241654895941
861,-2.55337334214891,2.88031004126184,-2.59323965093631,2.57683911248215
862,-2.99218371150375,2.48471781191114,-2.61982305572021,2.55481579933199
863,-2.32140050813647,2.17202229262189,-2.55638505474284,2.52348666299039
864,-2.52096936021062,2.93667649565407,-2.60746858402224,2.60946707504678
865,-2.64150127049069,2.73964566726373,-2.5770134464866,2.51835391314267
866,-2.71326188983633,2.52237883254184,-2.57701450204805,2.51157542836265
867,-2.296058164374,2.36190156142269,-2.56372039811621,2.59317796874713
868,-2.73209817411426,1.96263784786951,-2.61358771864735,2.63144011324124
869,-2.70617196159589,2.09498784437445,-2.63138219233567,2.55642409517835
870,-2.96529331546603,2.14228668248064,-2.62794606305658,2.53415021667689
871,-2.89503977666914,2.61064483481577,-2.6317352285314,2.53735887014993
872,-2.57548241349555,2.63063391099856,-2.54003990030309,2.59920230859646
873,-2.70086120581512,2.36240132091008,-2.54897172318368,2.58367600134786
874,-2.6769695004796,3.27091780387095,-2.57350731387875,2.56042642028393
875,-2.66184674436657,2.81900372112137,-2.61618173754127,2.55579114614987
876,-2.17116480402663,2.37297058316513,-2.61377818966963,2.53100849617609
877,-2.22255550918197,2.9223012214771,-2.52637356997284,2.54679214350968
878,-2.66084050698226,2.49364072753279,-2.62345666511313,2.54106370734962
879,-2.35745826032692,2.71782759977148,-2.61609092452818,2.5831835097845
880,-2.65829406334777,2.56287341833463,-2.55462698348494,2.54707661031634
881,-2.46863164186555,2.47239792162968,-2.56498485513094,2.59748965004106
882,-2.63018591025355,2.63555129861166,-2.56796855870032,2.60354926558353
883,-2.69368312148443,2.89897122320619,-2.54218745067915,2.58856558984777
884,-2.1820584826771,2.68328319630632,-2.62188652035357,2.57494388352938
885,-2.37386154426612,2.54326442506546,-2.61748916776074,2.56533701145351
886,-2.24621144323749,2.45480451520843,-2.56285720655101,2.57161894590201
887,-2.93089350148196,2.66249540723685,-2.59026830972841,2.57255745337723
888,-2.85562192962492,2.51863784145623,-2.55037243474856,2.60328031002704
889,-2.35209982250897,2.90391178509886,-2.5450193003546,2.56215354181738
890,-2.64080426962932,2.67826405652491,-2.6032005499326,2.53741633974109
891,-2.35076341856787,3.08244892251041,-2.56850008545801,2.53591055493428
892,-2.1336376664112,2.26054130594744,-2.5634625622363,2.52914470277137
893,-2.85059996845212,2.57356329440472,-2.64259981415839,2.56110549490021
894,-2.31884033050011,2.74537166375176,-2.61469291096579,2.59189781760256
895,-2.80025786259101,2.45769798297896,-2.60469114813627,2.6082823514945
896,-2.64394803146732,2.29269523535354,-2.58977962329103,2.55633534091725
897,-2.42536535132518,2.15972998196804,-2.59711507214182,2.61736274505505
898,-2.50896367461146,2.87821230884389,-2.58000386766254,2.52505956980005
899,-2.57777555412595,2.87785480752557,-2.63660993117487,2.56148323118963
900,-2.90621370059431,2.46136459588338,-2.59087113257887,2.5391799039436
901,-1.87802548898971,2.43810955215254,-2.55167369818751,2.56069255472076
902,-2.64260760718458,2.54910362142644,-2.6154106225144,2.61763287976614
903,-2.29527615828889,3.14655641221253,-2.59241047503371,2.52441728010485
904,-2.81792874975802,2.99857141555837,-2.63309137564593,2.63824868800162
905,-2.1571667917485,2.41738463758935,-2.55826654522082,2.61258949154558
906,-2.36601144444578,2.43057703651049,-2.55633305724283,2.56845298461618
907,-2.19126150583192,2.2995182373632,-2.58959793046056,2.54002091701417
908,-2.66868705700353,2.31057934686292,-2.58064204624199,2.52708645687485
909,-3.03185677379338,2.58644413100094,-2.62579150111979,2.57634289837019
910,-2.63504514452266,3.0803335880694,-2.64003407345192,2.59461994309198
911,-2.62070004683858,2.10147928274025,-2.57112005399641,2.57152085754568
912,-1.88763092402436,2.6649658048653,-2.61013634345927,2.58281140601531
913,-3.04444405616091,2.3447987153141,-2.58083524706241,2.51581611905123
914,-2.55703437017176,2.15346277092745,-2.56475731578637,2.53558026313929
915,-2.47330633226599,2.14724568346391,-2.62755406000189,2.53366369883998
916,-2.80937686626141,3.04604425501024,-2.6368735557703,2.54378791814374
917,-2.58363175870687,2.59339492848274,-2.60578971473025,2.58788117580067
918,-2.51590434090022,1.85574364334755,-2.55153282859767,2.59842071059662
919,-2.02333959434703,2.69586833782284,-2.57205043126269,2.60456614920309
920,-2.50015729595081,2.19789920272048,-2.58474805592116,2.57171186462059
921,-2.59042223306537,2.67058822423745,-2.55930577437719,2.55837239028525
922,-2.72752858627142,3.26024105697229,-2.64119974554018,2.59729203677478
923,-2.59242123596582,2.91305312616829,-2.61486140341739,2.56239708742134
924,-2.65091362186598,2.15705006728221,-2.62238081288931,2.54180534111257
925,-2.57605973832926,2.26204621324106,-2.56219300801882,2.60554430910092
926,-3.07868693362718,2.83606287249225,-2.58971723133716,2.53977458585642
927,-2.38959587219459,1.82759590029712,-2.55492045192527,2.50401759245002
928,-2.32806938348261,2.57326127054802,-2.57801721146198,2.56188036824763
929,-2.41810449874252,2.71762845486251,-2.60911031659606,2.60561253066667
930,-2.22877083077248,2.20818856199456,-2.53464522507354,2.58074008844924
931,-2.61720413526261,2.25298249612762,-2.57798328039348,2.58268786575466
932,-2.78974266419358,2.33081098718987,-2.51957517840474,2.56128326771628
933,-2.66869148511496,2.43713091824304,-2.57919095099114,2.57698821879817
934,-2.14522822345169,1.71241083144099,-2.51366061788248,2.58368225023349
935,-2.20406467021089,2.36793457223747,-2.57284809837999,2.58054575286964
936,-1.98138185632988,2.31820966955537,-2.62103453928357,2.60185795083815
937,-2.42825891325259,2.22573637920455,-2.54574987059082,2.56059269567132
938,-1.74238179780292,2.3879734489819,-2.56702893218675,2.59241137404723
939,-2.08348823082606,2.05249486612648,-2.52933188004543,2.57316637971652
940,-2.80000638997351,2.66188704540815,-2.57572383290451,2.59144679872536
941,-2.31036462989201,2.61093119179329,-2.58584711805634,2.54412500883074
942,-2.87751821050055,2.25787659786191,-2.55364497118156,2.56490449086763
943,-3.14422800174093,2.32856329784356,-2.54788934667155,2.61272866442379
944,-3.03476551827346,2.17961100191336,-2.5909787412469,2.56169075967953
945,-2.80520303625746,2.11309557600471,-2.50638050103284,2.53313185919829
946,-3.05392267390823,2.44466648680835,-2.61041872229606,2.59028552309058
947,-2.02404785666319,2.72639662580862,-2.59860479039714,2.62304396144111
948,-2.8505343432946,2.73882447390268,-2.58717637282036,2.55652521917622
949,-2.77231156947984,2.43972067164158,-2.62122594591682,2.58597238907997
950,-2.07108153285434,1.82196636671025,-2.57559036247328,2.57214217296243
951,-1.97387377052287,2.58862418462075,-2.63018008570211,2.61559201525449
952,-2.791071477617,2.72728522762253,-2.57637549566601,2.55319259736409
953,-2.35499734763425,2.34626191921435,-2.5984742034661,2.56837749238331
954,-2.48875850411579,2.51895269660314,-2.59583010174899,2.62379175113194
955,-1.76493374584128,2.4110320526165,-2.60637366007861,2.55105973201486
956,-2.35985573464314,2.477804469689,-2.52302779406193,2.59317609037869
957,-2.54668104244343,2.96504778364636,-2.64639939172545,2.57963059670795
958,-2.96076552734219,2.56894149278284,-2.57270498061735,2.55698716298807
959,-2.82609875913527,2.62689057251106,-2.64546479016072,2.59229657037545
960,-2.45334463729979,1.94083446574561,-2.54687499639278,2.55058113176771
961,-3.00087723423115,2.61607455880337,-2.55293968457289,2.54377596593111
962,-2.09353965507167,2.60449025039597,-2.6077757596034,2.61914856934028
963,-2.17864879845342,2.4730627967993,-2.55172372258935,2.59980913409901
964,-2.64781261064499,2.95742169504014,-2.62711759016816,2.54962095486459
965,-2.37122491446981,2.2610399924196,-2.52108254772765,2.51089742563105
966,-2.8629096689024,2.63015024574318,-2.57680391006424,2.55576529882549
967,-2.78248812966218,2.25670687891827,-2.61860799814925,2.60787922248654
968,-2.27479916279164,2.5367738642244,-2.57135013151961,2.57565367754474
969,-1.92098224439587,2.51699160822062,-2.58682360234369,2.58394284932531
970,-2.4221111304865,2.27388488222762,-2.5373201481954,2.57048224756655
971,-2.419752407699,2.13763619664503,-2.64759764672616,2.64551206908652
972,-2.7303538302038,2.2566685620549,-2.62784588226904,2.64381745424491
973,-2.66157830981954,3.18603997454092,-2.62025447475951,2.58780120517378
974,-2.72641860282151,2.37599171297048,-2.60066129282943,2.58302742699569
975,-2.36850554294497,2.92853144381655,-2.56892237987954,2.54831518127782
976,-1.88591345391995,2.29403806976528,-2.56181917761224,2.5048720757007
977,-2.24945340744836,2.73703081025186,-2.57871691680849,2.58121276121921
978,-2.42370747756868,2.48961239770616,-2.59123435693885,2.56856134523304
979,-2.73345616809521,2.5087888464527,-2.60955845553283,2.55764102616245
980,-2.4304318459309,2.14624865756119,-2.59411172899128,2.59675017921326
981,-2.1995041940867,2.38106596533131,-2.64690709113514,2.56090447779541
982,-2.87593931069098,2.81152161217178,-2.56391544062548,2.53301514364756
983,-2.11621861512221,2.3751935533618,-2.60758393269968,2.59215476771418
984,-2.64637453396584,2.69048616371024,-2.60454338468211,2.55630076446681
985,-2.69204190473976,2.59032377644185,-2.62553620890646,2.54219360944863
986,-2.52386439572487,2.94875336555702,-2.58700141991656,2.50529752281721
987,-2.59732784522832,2.59060147510722,-2.57545703537075,2.59229841021027
988,-2.48332338874338,2.91940282848194,-2.59930233993081,2.51251550456263
989,-2.33002700336656,2.96920553171362,-2.6168905048666,2.60147323436133
990,-2.53014523993157,2.67151388808832,-2.61964434543644,2.56423265326817
991,-2.69991769351668,2.65750485359851,-2.62499178162177,2.54599068747575
992,-2.83031949007819,2.55841133148953,-2.58475240072395,2.5418629000607
993,-2.28962172081296,2.25047748763523,-2.58578679930428,2.56890942194128
994,-2.68136630533022,2.62341106440293,-2.63311857572009,2.54548020120072
995,-2.63372855902548,2.51618381521075,-2.63690112326353,2.58992417349145
996,-2.23902685446187,2.34111675971157,-2.58207022810167,2.58554444934362
997,-2.45492913140177,2.57086957845149,-2.56259328954559,2.62763775037577
998,-2.76703256381805,2.66400347054292,-2.62481294848536,2.57382860341947
999,-2.11696211856442,1.95869033085933,-2.55822889206484,2.51972155573968
1000,-2.36176687789208,2.37947115712936,-2.59583078890519,2.56534007418363
